0,3,12,10,45,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,307,0,0,0,0,1,0,0,255,218,0.85,0.01,0,0,0,0,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,1,1,0,0,0.07,0.22,0,255,15,0.06,0.08,0,0,1,1,0,0
0,2,23,10,251,6314,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,3,12,10,44,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,286,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
0,3,12,10,44,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,172,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0
0,2,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0
0,2,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,51,255,1,0,0.02,0.13,0,0,1,1
0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,4,1,1,0,0,0.03,0.07,0,255,4,0.02,0.08,0,0,1,1,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,17,1,1,0,0,0.14,0.06,0,255,3,0.01,0.06,0,0,1,1,0,0
0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,13,1,1,0,0,0.11,0.07,0,255,13,0.05,0.06,0,0,1,1,0,0
2,2,52,10,3145,325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,88,66,0.64,0.03,0.01,0.03,0,0,0,0
0,2,23,10,296,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,8,255,1,0,0.12,0.04,0,0,0,0
0,2,23,10,294,2302,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,29,0.04,0.07,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0
0,1,15,10,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,188,0.74,0.03,0.74,0,0,0,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,6,1,1,0,0,0.03,0.06,0,255,15,0.06,0.08,0,0,1,1,0,0
0,2,20,10,3909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,193,68,0.35,0.03,0.35,0,0,0,0,0
0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1
0,2,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,6,1,1,0,0,0.02,0.06,0,255,6,0.02,0.08,0,0,1,1,0,0
0,3,12,10,44,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,66,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
0,2,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,255,41,0.16,0.03,0,0,1,1,0,0
0,2,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,5,1,1,0,0,0.02,0.06,0,255,5,0.02,0.07,0,0,1,1,0,0
0,2,23,10,300,2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,1,0,0.06,255,247,0.97,0.01,0,0,0,0,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,2,1,1,0,0,0.01,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0
0,2,20,10,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,69,34,0.17,0.06,0.17,0.06,0,0,0.03,0
3,2,52,10,2491,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,107,171,0.45,0.03,0.01,0.02,0.01,0,0,0
0,2,23,10,325,2649,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,107,255,1,0,0.01,0.01,0,0,0,0
0,2,42,10,10389,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.25,1,0,218,1,0,0.07,0.39,0,0,0,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,12,1,1,0,0,0.06,0.05,0,131,12,0.09,0.08,0.01,0,0.89,1,0.01,0
0,2,52,10,1153,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,87,170,0.61,0.05,0.01,0.01,0,0.01,0,0
0,2,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,12,0,0,1,1,0.06,0.06,0,255,12,0.05,0.07,0,0,0,0,1,1
0,2,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,13,1,1,0,0,0.24,0.07,0,255,48,0.19,0.04,0.01,0,1,1,0,0
0,2,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,12,201,1,0,0.08,0.12,0,0,1,0.72
0,2,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,19,1,1,0,0,0.14,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0
0,2,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,15,0,0,1,1,0.05,0.06,0,255,15,0.06,0.06,0,0,0,0,1,1
0,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,6,1,1,0,0,0.05,0.07,0,255,1,0,0.07,0,0,1,1,0,0
0,2,23,10,178,368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,255,255,1,0,0,0,0,0,0,0
0,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,4,1,1,0,0,0.02,0.07,0,255,4,0.02,0.07,0,0,1,1,0,0
0,2,23,10,313,2698,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,1,0,1,255,224,0.88,0.01,0,0,0,0,0,0
0,2,23,10,193,441,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,37,0,0,0,0,1,0,0.08,15,255,1,0,0.07,0.04,0,0.04,0,0
0,2,23,10,315,2108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,69,255,1,0,0.01,0.05,0,0,0,0
0,2,23,10,276,365,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,2,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,1,1,0,0,0.33,0.11,0,255,72,0.28,0.02,0,0,1,1,0,0
0,2,23,10,281,10352,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,45,255,1,0,0.02,0.07,0,0,0,0
0,2,23,10,235,1423,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,255,255,1,0,0,0,0,0,0,0
0,3,12,10,45,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,148,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0
0,2,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,12,0,0,1,1,0.05,0.06,0,255,12,0.05,0.07,0,0,0,0,1,1
0,2,23,10,333,492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,34,41,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0
0,2,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,17,0.99,1,0,0,0.1,0.06,0,255,17,0.07,0.07,0,0,1,1,0,0
0,3,47,10,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,0,1,0,0,255,90,0.35,0.01,0.35,0,0,0,0,0
0,2,23,10,299,1792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,31,0,0,0,0,1,0,0.13,84,255,1,0,0.01,0.06,0,0,0,0
0,2,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,6,1,1,0,0,0.02,0.07,0,255,6,0.02,0.07,0,0,1,1,0,0
0,2,23,10,319,7333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,64,255,1,0,0.02,0.02,0,0,0,0
0,2,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,19,0,0,1,1,0.09,0.06,0,255,19,0.07,0.07,0,0,0,0,1,1
0,2,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,1,1,0,0,1,0,0,255,55,0.22,0.02,0,0,1,1,0,0
0,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,9,0,0,1,1,0.03,0.07,0,255,9,0.04,0.08,0,0,0,0,1,1
0,2,23,10,213,2369,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,30,255,1,0,0.03,0.04,0,0,0,0
0,2,20,10,12165,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,13,79,0.62,0.15,0.62,0.03,0,0.01,0,0
0,2,23,10,257,545,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,43,43,1,0,0.02,0,0,0,0,0
0,2,23,10,228,1247,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,22,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,2,20,10,748,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,186,46,0.25,0.02,0.25,0,0,0,0,0
0,2,52,10,1348,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0.5,1,1,69,46,0.67,0.07,0.01,0,0,0,0,0
0,2,23,10,218,2839,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,3,12,10,44,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,283,0,0,0,0,1,0.01,0.01,208,169,0.81,0.01,0,0,0,0,0,0
0,2,23,10,210,245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,5,255,1,0,0.2,0.03,0,0,0,0
0,2,23,10,238,468,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,2,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,1,111,215,1,0,0.01,0.03,0,0,1,1
315,3,42,10,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,117,2,0.02,0.54,0.78,0,0,0,0,0
0,2,23,10,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0.17,1,0,0.33,255,255,1,0,0,0,0,0,0.02,0.02
0,2,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,15,1,1,0,0,0.06,0.05,0,255,7,0.03,0.07,0,0,1,1,0,0
0,3,12,10,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,155,0,0,0,0,1,0,0.01,255,229,0.9,0.01,0.01,0,0,0,0,0
0,2,20,10,7196,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,90,28,0.17,0.07,0.17,0.07,0,0,0,0
0,2,23,10,310,8502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,1,15,10,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,252,107,0.42,0.01,0.42,0,0,0,0,0
0,3,12,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,191,38,0.14,0.02,0.14,0.05,0,0,0,0
0,2,23,10,211,362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0
0,2,18,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,1,1,0,0,0.36,0.36,0,173,46,0.25,0.02,0.02,0.04,0.99,0.96,0,0
0,2,20,10,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,83,88,0.33,0.05,0.33,0.02,0,0,0.01,0
0,2,64,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,5,0,0,1,1,0.02,0.06,0,255,5,0.02,0.07,0,0,0,0,1,1
12039,2,58,10,798,2.7668e+05,0,0,0,0,0,1,462,1,2,512,0,0,3,0,0,0,1,1,0,0,0,0,1,0,0,255,37,0.15,0.06,0,0,0.57,0.3,0.04,0.11
0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1
0,2,23,10,210,303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,135,255,1,0,0.01,0.03,0,0,0,0
0,2,23,10,403,4355,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
2,2,52,10,2867,330,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,44,112,0.16,0.07,0.02,0.02,0,0,0,0
0,2,23,10,368,281,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,29,255,1,0,0.03,0.05,0,0,0,0
0,2,23,10,323,5340,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,255,1,0,0.5,0.03,0,0,0,0
0,2,23,10,217,1065,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0,1,0,0.19,255,255,1,0,0,0,0,0,0,0
0,2,23,10,216,6329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,32,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,2,23,10,298,7299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,2,20,10,7162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,61,0.24,0.02,0.24,0,0.37,0,0,0
0,2,23,10,314,2077,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,19,255,1,0,0.05,0.06,0,0,0,0
0,2,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,17,1,1,0,0,0.11,0.05,0,255,16,0.06,0.05,0,0,1,1,0,0
4,2,52,10,1496,323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,3,175,0.67,0.67,0.33,0.02,0,0,0,0
2708,3,42,10,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0.33,0.5,0,255,3,0.01,0.78,0.99,0,0,0,0,0
0,2,20,10,10044,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,18,18,1,0,1,0,0,0,0,0
0,2,63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,4,0,0,1,1,0.04,0.08,0,255,4,0.02,0.07,0,0,0,0,1,1
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,16,1,1,0,0,0.12,0.05,0,255,16,0.06,0.06,0,0,1,1,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,21,1,1,0,0,0.1,0.05,0,255,21,0.08,0.06,0,0,1,1,0,0
0,2,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,3,1,1,0,0,0.01,0.05,0,255,3,0.01,0.05,0,0,1,1,0,0
0,2,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,7,1,1,0,0,0.04,0.06,0,255,7,0.03,0.05,0,0,1,1,0,0
0,2,23,10,224,1540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0
1,2,52,10,904,328,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,1,24,161,0.62,0.17,0.04,0.01,0,0,0,0
0,3,12,10,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,153,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0
0,2,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,229,255,1,0,0.01,0.03,0,0,0.37,0.43
0,2,23,10,283,4173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,1,0,0,18,255,1,0,0.06,0.04,0,0,0,0
0,3,12,10,45,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,153,0,0,0,0,0.99,0.01,0.02,255,249,0.98,0.01,0,0,0,0,0,0
0,2,20,10,1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,9,0.04,0.07,0.04,0,0.9,0,0,0
0,2,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,2,1,1,0,0,0.01,0.07,0,255,2,0.01,0.07,0,0,1,1,0,0
0,1,15,10,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,30,0.12,0.05,0.12,0,0.3,0,0.02,0
0,2,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,19,0,0,1,1,0.08,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1
0,2,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,20,1,1,0,0,0.15,0.05,0,255,20,0.08,0.06,0,0,1,1,0,0
0,2,23,10,240,2230,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,6,1,1,0,0,0.05,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0
0,2,23,10,221,1259,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,1,0,0.33,5,255,1,0,0.2,0.05,0,0,0,0
0,2,39,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,20,1,1,0,0,0.15,0.06,0,255,18,0.07,0.06,0,0,1,1,0,0
0,3,12,10,43,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,109,0,0,0,0,1,0,0.03,227,162,0.71,0.02,0,0,0,0,0,0
0,2,23,10,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,52,52,1,0,0.02,0,0.02,0.02,0.02,0.02
0,2,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,17,1,1,0,0,0.16,0.06,0,255,7,0.03,0.06,0,0,1,1,0,0
0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,8,1,1,0,0,0.03,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0
0,2,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,1,0,0,0.27,0.36,0,255,59,0.23,0.04,0.01,0,1,1,0,0
0,2,4,10,9,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,30,2,0.03,0.13,0.03,1,0,0,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,15,1,1,0,0,0.1,0.06,0,255,6,0.02,0.06,0,0,1,1,0,0
0,2,23,10,318,1748,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,1,0,0.25,8,99,1,0,0.12,0.12,0,0,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,20,1,1,0,0,0.22,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0
0,2,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,7,1,1,0,0,0.03,0.06,0,255,7,0.03,0.08,0,0,1,1,0,0
0,3,47,10,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,50,41,0.82,0.06,0.02,0,0,0,0,0
0,2,66,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,7,0,0,1,1,0.03,0.07,0,255,7,0.03,0.07,0,0,0,0,1,1
0,2,23,10,228,1382,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,152,255,1,0,0.01,0.01,0,0,0,0
0,2,20,10,5.0176e+05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,120,47,0.26,0.03,0.26,0.04,0,0,0,0
0,2,66,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,7,1,1,0,0,0.03,0.07,0,255,7,0.03,0.07,0,0,1,1,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,14,1,1,0,0,0.09,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0
28,2,19,10,911,2720,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,1,0,1,39,2,0.05,0.1,0.03,0,0,0,0,0
0,2,23,10,228,804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,28,0,0,0,0,1,0,0.07,255,255,1,0,0,0,0,0,0,0
0,2,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,19,1,1,0,0,0.08,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0
0,2,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,1,1,1,0,0,0.01,0.06,0,255,6,0.02,0.06,0,0,1,1,0,0
0,2,23,10,285,1345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,23,0.04,0.04,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,2,23,7,147,16060,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0.33,0,0,1,0,1,1,255,1,0,1,0.06,1,0.01,0,0
0,3,12,10,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,142,0,0,0,0,1,0,0.02,255,193,0.76,0.01,0.01,0,0,0,0,0
0,2,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,7,1,1,0,0,0.03,0.06,0,255,11,0.04,0.07,0,0,1,1,0,0
0,2,23,10,236,1158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,57,255,1,0,0.02,0.04,0,0,0,0
0,3,47,10,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,99,0,0,0,0,1,0,0,255,66,0.26,0.01,0.26,0,0,0,0,0
0,3,12,10,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,30,0,0,0,0,1,0,0.1,255,255,1,0,0.01,0,0,0,0,0
0,2,23,10,251,5199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,15,255,1,0,0.07,0.01,0,0.01,0,0
0,3,12,10,45,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,157,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0
0,2,23,10,295,26504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,10,255,1,0,0.1,0.01,0,0,0,0
0,2,21,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,21,1,1,0,0,0.16,0.05,0,255,12,0.05,0.05,0,0,1,1,0,0
0,2,23,10,244,7848,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,1,0,0.31,255,255,1,0,0,0,0,0,0,0
0,2,36,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,10,1,1,0,0,0.05,0.07,0,255,10,0.04,0.07,0,0,1,1,0,0
0,1,15,10,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,48,0.19,0.04,0.19,0,0.23,0,0.02,0
0,2,57,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,20,1,1,0,0,0.07,0.05,0,255,20,0.08,0.08,0,0,1,1,0,0
0,2,23,10,306,1147,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,1,0,0.8,3,255,1,0,0.33,0.01,0,0,0.33,0.01
0,2,23,10,327,607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0
0,2,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,13,0,0,1,1,0.07,0.07,0,255,13,0.05,0.07,0,0,0,0,1,1
0,2,23,10,307,760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,1,0,0.25,5,255,1,0,0.2,0.03,0,0,0,0
1045,3,42,10,147,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.67,0.67,0,255,2,0.01,0.85,1,0,0,0,0,0
0,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,21,1,1,0,0,0.09,0.05,0,255,21,0.08,0.06,0,0,1,1,0,0
0,2,23,10,292,3543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,47,255,1,0,0.02,0.02,0,0,0,0
0,2,23,10,309,10929,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,40,255,1,0,0.03,0.03,0,0,0,0.01
